Num,x1,y1,x2,y2,dist,far,interval
368,38.93259666,33.55136411,50.6543868,43.60539607,15.44292468,0,0.87
369,36.72386199,34.19629827,41.24995586,49.85678125,16.30141873,0,0.56
370,35.96671086,36.11783759,48.85343655,38.35096676,13.078783,0,1.51
371,35.08925218,36.49859626,17.00072878,33.62179712,18.31585793,0,0.36
372,36.84838239,34.975841,50.22047267,65.41038583,33.2426581,1,1.37
373,37.55387526,41.4329615,47.60665914,35.65350746,11.59571268,0,0.06
374,30.57801788,31.70961519,38.80959479,56.30609881,25.93734499,1,5.63
375,40.42077971,39.57576677,45.44218982,51.25909355,12.71670886,0,0.01
376,36.77248678,35.2054158,6.597004444,45.09197493,31.75379954,1,1.62
377,31.62208915,31.35255101,16.8654749,25.50928774,15.87140163,0,0.7
378,42.86177609,35.95435244,32.21275158,36.07380173,10.64969442,0,0.18
379,34.92423793,37.60992863,25.41435627,50.00580897,15.62356229,0,0.02
380,35.17396519,31.66601811,38.19468361,22.72264167,9.439741627,0,0.19
381,37.66316155,30.50843663,47.47328235,21.20243983,13.52183592,0,0.67
382,35.55220006,34.70551934,40.58131245,51.09596106,17.14463623,0,0.31
383,37.52205615,35.36260989,37.32781417,22.57316275,12.79092209,0,0.92
384,35.48690353,32.09248699,21.79650226,27.37392342,14.48074338,0,2.48
385,36.42892164,39.94738945,60.21205028,27.08071123,27.04049955,1,0.79
386,36.02980659,35.89825588,12.95581388,47.62704316,25.88384807,1,2.44
387,38.86653176,30.29492497,26.22069534,25.32395061,13.58777998,0,0.15
388,39.69746179,33.64210005,52.46423125,24.56851979,15.66270287,0,4.43
389,35.14616428,31.60328493,27.66303188,41.42734072,12.3494673,0,0.08
390,31.41209757,31.76402384,26.51497969,18.80485855,13.85358179,0,0.6
391,30.99379808,32.89181345,32.17209208,20.34918647,12.59785173,0,0.48
392,36.11065088,39.02255702,72.40367742,41.17384128,36.35672976,1,1.31
393,30.78181991,32.52316506,26.78696762,46.25646813,14.30253328,0,0.66
394,39.28058814,31.87979999,26.46915405,36.82342982,13.73216368,0,1.51
395,36.83866754,34.85555267,52.54331817,33.57527259,15.75674994,0,1.63
396,41.06399101,33.44655537,41.90214217,22.14805117,11.32954962,0,0.54
397,35.66626479,38.2535491,29.36696343,25.35035159,14.35875007,0,3.45
398,42.37774071,36.10329006,47.13328721,52.16585798,16.75175545,0,0.07
399,40.85098574,34.03885763,28.8358977,43.52007192,15.3054162,0,0.41
400,39.07777678,37.87482121,25.45251503,31.11977179,15.20784174,0,0.05
401,33.83569214,33.99991543,26.8972369,23.14803239,12.88043193,0,1.35
402,37.18548894,31.83347078,24.31594902,31.68651316,12.87037895,0,1.03
403,33.32274915,39.91710562,43.35966241,37.53504086,10.3157094,0,2.83
404,33.25448289,36.34092007,42.68531692,71.04203085,35.959807,1,4.8
405,36.39636698,39.38288025,35.71973107,27.27069508,12.13107026,0,0.29
406,35.52109802,29.89539319,49.37054377,26.04048815,14.37593268,0,1.07
407,36.03852735,38.93907738,37.45046625,26.39715781,12.62114567,0,2.35
408,36.58758381,39.99402579,39.35145904,25.04587659,15.2015187,0,1.71
409,36.39984718,35.35591117,24.84152756,30.01396126,12.7330743,0,3.19
410,35.4294834,35.43484044,17.20270849,40.24792108,18.85155349,0,0.13
411,36.99003544,35.44143166,61.24222471,45.08432496,26.09892863,1,1.49
412,38.80254508,32.04035746,31.47649751,43.59931431,13.68504499,0,2.02
413,39.33276034,41.92700952,59.82761462,68.54321702,33.59258182,1,3.77
414,37.99344333,35.34447767,40.97787038,51.88428245,16.80690176,0,0.04
415,31.85185115,34.47835044,38.2951293,23.25256814,12.94349341,0,2.12
416,38.76976401,40.19310115,26.92025513,46.59839924,13.46991849,0,0.84
417,35.89392991,35.32786086,10.43715924,14.31570485,33.00845154,1,0.36
418,37.05099951,33.89346172,27.33685283,43.31605773,13.53329085,0,0.24
419,35.55184126,42.17564436,22.65782928,53.39898433,17.09441152,0,5.2
420,42.19925841,38.09313796,36.50549432,12.43018561,26.28699437,1,0.78
421,30.02038358,34.94112987,14.57886745,40.80722207,16.51821594,0,0.55
422,32.7410934,34.30981285,39.63060552,21.00520572,14.98258817,0,1.43
423,41.04733323,33.0007063,32.56243705,19.8584312,15.64330074,0,2.46
424,33.90251985,39.14292906,21.73132485,15.45900698,26.62829609,1,0.59
425,33.49471165,35.88816769,52.88732105,38.40054459,19.55467557,0,1.24
426,37.70462496,40.16230036,68.07887607,33.25731526,31.14922069,1,0.25
427,39.68138036,30.85972151,52.01982628,26.47985463,13.09276448,0,0.18
428,36.05200648,36.02073758,51.37404243,40.2727882,15.90109179,0,1.24
429,39.77918346,35.30508923,55.15545164,37.70390118,15.56225954,0,2.08
430,33.68916002,32.81935025,19.90478641,23.65214059,16.55435559,0,0.37
431,36.4567987,35.89978539,48.64784358,44.77431611,15.0790872,0,0.56
432,41.78025276,37.17991979,53.47494158,40.13983445,12.06345064,0,6.78
433,38.51563382,35.39932434,33.95151262,23.90977735,12.36288366,0,0.36
434,40.87421538,34.39948515,28.08770674,33.74402621,12.80329761,0,1.38
435,33.79857594,36.65921332,73.39455649,32.70499337,39.79293318,1,3.4
436,37.4161248,35.49955672,54.23837778,32.74834671,17.04574293,0,3.89
437,30.05992423,37.35419124,16.74652813,48.52655123,17.3801077,0,2.98
438,32.92969357,33.82990764,32.89799611,51.38039877,17.55051976,0,0.24
439,42.30503256,34.74621356,34.42737872,24.54876202,12.88586233,0,0.74
440,38.65042848,38.24237788,42.91401131,51.92535438,14.3318521,0,1.06
441,32.81434475,38.19763449,32.61158947,20.98862835,17.21020052,0,0.2
442,39.81230856,33.2541352,52.55551346,31.00729002,12.93976756,0,0.96
443,36.29533835,35.44699096,32.16143571,19.85436501,16.13130915,0,0.83
444,38.90904405,31.82071387,29.61934301,44.42768267,15.65995554,0,2.26
445,29.48093963,35.20255302,43.33572158,33.04337573,14.02201945,0,1.96
446,32.57437095,35.89516866,31.60932826,19.64151915,16.28227349,0,2.9
447,33.9991343,29.8179142,49.52682713,18.13491083,19.43197911,1,1.27
448,35.34008921,29.61831896,23.48897263,40.51089823,16.09649798,0,0.34
449,32.0531434,35.44440607,57.4915753,46.16183375,27.60393221,1,2.69
450,37.58523555,34.5090199,42.5212371,44.57035543,11.20689894,0,2.63
451,37.31416741,36.70708959,48.93925882,47.24241481,15.68871657,0,2.3
452,38.19786195,39.98482371,36.12748478,63.97194572,24.07630545,1,0.3
453,33.91490807,36.16797559,17.75350296,44.35120662,18.11508447,0,1.49
454,35.48742892,30.70445774,19.60789248,46.39731659,22.32544505,1,1.76
455,34.81327145,31.95050817,32.22960047,14.21495147,17.92276003,0,3.55
456,36.36209418,35.93340611,28.01825797,51.86226538,17.98188423,0,1.29
457,29.29141442,35.0734238,14.28906913,31.78455743,15.35861342,0,2.14
458,37.74761154,37.60338132,36.88195648,18.16340026,19.45924516,0,3.44
459,35.67100547,32.90548247,42.5447376,48.89861128,17.40770985,0,0.33
460,40.17195401,40.09248049,55.71332143,12.5641727,31.61236833,1,0.43
461,33.3004252,34.00225219,65.02570228,31.84837499,31.79830802,1,1.1
462,34.74344793,37.14345719,24.5241144,24.28788393,16.42256197,0,2.23
463,34.57064981,34.77969798,5.711115883,49.99791551,32.62616808,1,4.67
464,35.62597162,40.88389533,61.12866375,24.11138172,30.52383525,1,0.81
465,35.43839267,36.14675203,27.58135766,24.55221494,14.00593765,0,7.07
466,30.52809046,38.36375353,22.07467918,49.54705519,14.01878733,0,0.02
467,33.77996715,33.50470801,62.70913428,16.19906433,33.7102657,1,2.44
468,36.31967918,35.98988362,19.46915582,33.50719606,17.03243596,0,3.84
469,41.63171738,34.22673018,30.04061691,29.08226117,12.6814499,0,1.56
470,34.76662286,38.92997736,4.47973051,20.03607152,35.69699604,1,0.85
471,36.71065564,37.21244587,29.28151692,21.95820707,16.96714187,0,5.99
472,34.51229064,35.09672146,48.75177921,31.56163095,14.67173812,0,2.47
473,38.5116042,39.66245363,67.19398218,38.79748842,28.69541725,1,0.77
474,36.67294833,35.98586606,35.80876534,18.8323399,17.17528084,0,4.14
475,34.58372797,31.53826644,47.68716681,23.2351935,15.51261196,0,5.35
